ring_id,species,wing_length_mm,weight_g,fat_score,date,sex
AX-21112,Kohlmeise,74.0,17.7,1,2025-09-11,U
AX-83770,Amsel,129.7,93.3,0,2025-09-12,U
AX-71464,Kohlmeise,79.2,17.5,3,2025-09-12,M
AX-23996,Blaumeise,61.8,12.6,5,2025-09-12,U
AX-10237,Kohlmeise,71.4,20.7,4,2025-09-12,F
AX-85461,Blaumeise,60.4,11.3,0,2025-09-12,F
AX-81947,Blaumeise,61.9,9.8,0,2025-09-12,U
AX-17534,Blaumeise,62.8,9.5,1,2025-09-12,U
AX-93669,Amsel,129.0,97.0,3,2025-09-12,M
AX-26936,Kohlmeise,74.5,19.7,3,2025-09-12,M
AX-17012,Blaumeise,62.2,12.1,5,2025-09-12,M
AX-96100,Kohlmeise,76.4,19.2,2,2025-09-12,M
AX-73432,Blaumeise,59.8,10.6,1,2025-09-12,F
AX-72647,Amsel,129.9,94.0,4,2025-09-12,U
AX-49323,Blaumeise,65.5,11.6,2,2025-09-12,M
AX-11550,Kohlmeise,77.2,16.1,1,2025-09-12,M
AX-40858,Blaumeise,59.9,10.2,0,2025-09-12,F
AX-90484,Kohlmeise,77.7,17.9,1,2025-09-12,F
AX-87485,Blaumeise,64.6,10.2,2,2025-09-12,M
AX-35100,Kohlmeise,77.7,16.4,3,2025-09-12,M
AX-27888,Blaumeise,59.2,11.6,0,2025-09-12,F
AX-74844,Blaumeise,60.6,11.1,0,2025-09-12,M
AX-19968,Blaumeise,60.9,9.5,1,2025-09-12,F
AX-22830,Amsel,126.7,88.1,3,2025-09-12,M
AX-80394,Amsel,129.6,98.1,2,2025-09-12,U
AX-83893,Blaumeise,61.7,11.4,4,2025-09-12,F
AX-19949,Kohlmeise,74.8,19.2,0,2025-09-13,U
AX-26466,Kohlmeise,72.5,18.5,4,2025-09-13,U
AX-83630,Blaumeise,60.7,10.3,2,2025-09-13,F
AX-99377,Kohlmeise,74.6,15.9,4,2025-09-13,F
AX-90750,Blaumeise,65.0,11.9,3,2025-09-13,M
AX-67088,Amsel,136.2,99.0,1,2025-09-13,M
AX-24746,Amsel,128.2,100.8,2,2025-09-13,M
AX-43420,Kohlmeise,72.6,18.2,1,2025-09-13,M
AX-14385,Blaumeise,60.1,12.6,4,2025-09-13,U
AX-61303,Blaumeise,59.9,11.4,5,2025-09-13,F
AX-39565,Amsel,137.5,94.6,4,2025-09-13,U
AX-36904,Amsel,137.5,102.5,3,2025-09-13,F
AX-48492,Amsel,133.1,90.4,4,2025-09-13,M
AX-60554,Blaumeise,62.0,9.1,1,2025-09-13,F
AX-92604,Amsel,126.3,96.3,0,2025-09-13,F
AX-31128,Kohlmeise,74.1,17.7,1,2025-09-13,U
AX-46110,Kohlmeise,74.4,16.2,0,2025-09-13,M
AX-75978,Kohlmeise,76.8,18.9,5,2025-09-13,U
AX-75134,Amsel,124.2,95.0,5,2025-09-14,U
AX-48625,Blaumeise,60.7,10.8,5,2025-09-14,F
AX-12773,Kohlmeise,74.1,19.0,4,2025-09-14,F
AX-94732,Amsel,132.6,98.0,0,2025-09-14,U
AX-69417,Kohlmeise,79.5,16.4,0,2025-09-14,M
AX-22108,Blaumeise,62.5,9.4,3,2025-09-14,U
AX-79140,Kohlmeise,73.8,17.7,1,2025-09-14,U
AX-83861,Amsel,120.7,87.4,3,2025-09-14,U
AX-21436,Blaumeise,61.3,11.6,2,2025-09-14,U
AX-87555,Amsel,131.4,95.9,3,2025-09-14,U
AX-82855,Kohlmeise,72.3,19.5,2,2025-09-14,F
AX-92047,Kohlmeise,77.1,16.5,5,2025-09-14,M
AX-12635,Blaumeise,59.6,11.6,0,2025-09-14,U
AX-90084,Kohlmeise,75.5,16.3,3,2025-09-14,U
AX-56109,Amsel,131.6,89.4,5,2025-09-14,U
AX-81214,Blaumeise,59.4,10.5,4,2025-09-14,F
AX-90746,Kohlmeise,73.9,18.2,1,2025-09-14,U
AX-89812,Kohlmeise,73.1,18.0,3,2025-09-14,F
AX-74433,Kohlmeise,76.6,17.9,5,2025-09-14,U
AX-57846,Kohlmeise,75.9,19.2,1,2025-09-14,M
AX-33542,Kohlmeise,75.6,19.5,3,2025-09-14,M
AX-76751,Blaumeise,62.0,12.4,5,2025-09-14,U
AX-69831,Kohlmeise,78.7,16.6,1,2025-09-16,U
AX-77078,Blaumeise,63.5,12.7,2,2025-09-16,M
AX-50060,Kohlmeise,77.5,18.9,3,2025-09-16,M
AX-83601,Blaumeise,59.6,11.0,4,2025-09-16,F
AX-31872,Kohlmeise,76.2,17.4,0,2025-09-16,F
AX-37349,Kohlmeise,78.3,17.2,3,2025-09-16,F
AX-40113,Blaumeise,63.2,9.3,2,2025-09-16,U
AX-75210,Blaumeise,59.2,9.8,1,2025-09-16,F
AX-86575,Kohlmeise,76.6,15.7,0,2025-09-16,M
AX-36877,Amsel,125.6,88.7,5,2025-09-16,M
AX-89646,Blaumeise,59.2,11.5,3,2025-09-16,F
AX-42311,Kohlmeise,77.5,18.1,1,2025-09-16,F
AX-73548,Kohlmeise,73.4,17.2,2,2025-09-16,F
AX-81998,Blaumeise,61.2,11.9,0,2025-09-16,U
AX-39215,Kohlmeise,74.4,18.2,2,2025-09-16,U
AX-17597,Amsel,126.0,92.6,3,2025-09-16,M
AX-47273,Amsel,126.5,96.2,4,2025-09-16,M
AX-35930,Kohlmeise,80.2,21.1,2,2025-09-16,M
AX-42041,Kohlmeise,73.3,18.8,3,2025-09-16,U
AX-36247,Blaumeise,62.6,10.5,4,2025-09-16,M
AX-26669,Amsel,125.4,88.7,4,2025-09-16,M
AX-36715,Blaumeise,62.5,11.4,4,2025-09-16,F
AX-19670,Blaumeise,62.1,10.4,4,2025-09-16,U
AX-89526,Amsel,123.2,100.6,5,2025-09-16,F
AX-44139,Kohlmeise,75.8,17.8,0,2025-09-16,U
AX-93760,Kohlmeise,75.9,18.4,4,2025-09-16,M
AX-28368,Blaumeise,61.5,11.5,4,2025-09-16,F
AX-71831,Blaumeise,62.7,10.5,1,2025-09-16,M
AX-64139,Amsel,130.8,94.1,2,2025-09-16,M
AX-45295,Amsel,126.8,85.1,1,2025-09-16,U
AX-61305,Kohlmeise,75.4,15.7,0,2025-09-16,U
AX-12495,Amsel,126.4,83.9,3,2025-09-16,F
AX-52004,Amsel,129.2,107.9,4,2025-09-16,M
AX-33548,Amsel,132.2,106.1,4,2025-09-16,M
AX-34215,Blaumeise,64.7,10.5,1,2025-09-16,M
AX-95928,Blaumeise,62.0,11.5,3,2025-09-16,M
AX-99653,Kohlmeise,75.1,17.7,5,2025-09-16,F
AX-89181,Blaumeise,64.6,11.0,3,2025-09-16,M
AX-82163,Amsel,128.7,92.2,2,2025-09-16,F
AX-79308,Amsel,130.8,103.9,4,2025-09-16,M
AX-18815,Blaumeise,60.1,10.9,2,2025-09-16,F
AX-44936,Amsel,122.9,90.1,3,2025-09-16,F
AX-65268,Kohlmeise,73.1,18.8,3,2025-09-16,M
AX-30634,Blaumeise,59.3,11.4,0,2025-09-16,F
AX-25762,Blaumeise,64.0,12.9,2,2025-09-16,M
AX-40213,Blaumeise,59.5,11.0,4,2025-09-16,F
AX-19860,Kohlmeise,73.6,17.4,2,2025-09-16,F
AX-24507,Blaumeise,61.3,12.5,0,2025-09-16,F
AX-27951,Amsel,128.2,105.9,1,2025-09-16,F
AX-37997,Amsel,124.7,102.1,5,2025-09-16,U
AX-55880,Blaumeise,61.7,10.9,3,2025-09-16,U
AX-88901,Kohlmeise,78.6,18.8,5,2025-09-16,U
AX-48796,Blaumeise,63.5,10.2,3,2025-09-16,M
AX-95798,Amsel,130.1,103.8,0,2025-09-16,M
AX-21744,Blaumeise,60.9,10.8,5,2025-09-16,U
AX-21771,Amsel,125.6,100.9,3,2025-09-16,U
AX-33486,Kohlmeise,73.1,17.3,5,2025-09-16,F
AX-62017,Kohlmeise,75.7,17.9,0,2025-09-16,F
AX-42383,Blaumeise,62.2,9.6,5,2025-09-16,U
AX-50768,Blaumeise,63.9,11.6,3,2025-09-16,M
AX-43807,Amsel,125.3,101.1,2,2025-09-16,U
AX-51762,Kohlmeise,78.3,18.0,2,2025-09-16,U
AX-58717,Blaumeise,61.2,12.1,4,2025-09-16,U
AX-49762,Blaumeise,63.2,12.6,5,2025-09-16,M
AX-19504,Blaumeise,65.1,10.2,1,2025-09-16,M
AX-50676,Kohlmeise,69.7,20.0,3,2025-09-16,U
AX-28385,Blaumeise,63.3,10.2,1,2025-09-16,M
AX-21603,Amsel,124.9,104.3,1,2025-09-16,F
AX-99046,Amsel,134.3,98.5,5,2025-09-16,M
AX-24587,Blaumeise,61.2,12.7,4,2025-09-16,F
AX-21814,Blaumeise,61.4,9.8,2,2025-09-16,F
AX-68091,Kohlmeise,76.0,16.2,2,2025-09-16,U
AX-81767,Amsel,123.1,104.3,3,2025-09-16,U
AX-98083,Blaumeise,63.5,11.5,5,2025-09-16,U
AX-87540,Amsel,128.4,90.6,5,2025-09-16,U
AX-30152,Kohlmeise,72.3,16.5,2,2025-09-16,U
AX-88068,Amsel,126.5,92.3,1,2025-09-16,F
AX-95983,Amsel,132.8,90.9,1,2025-09-16,U
AX-57819,Blaumeise,56.7,10.6,2,2025-09-16,F
AX-69464,Blaumeise,63.1,11.2,5,2025-09-16,U
AX-81145,Kohlmeise,75.0,17.2,5,2025-09-16,M
AX-90654,Blaumeise,59.2,9.9,0,2025-09-16,F
AX-23009,Amsel,127.9,104.4,0,2025-09-16,F
AX-29072,Amsel,134.8,95.2,0,2025-09-16,M
AX-64951,Kohlmeise,73.1,19.6,0,2025-09-16,F
AX-49688,Kohlmeise,76.4,17.3,1,2025-09-16,M
AX-96861,Amsel,127.3,89.2,0,2025-09-16,F
AX-51788,Kohlmeise,73.6,19.7,0,2025-09-16,U
AX-28557,Kohlmeise,78.9,18.0,3,2025-09-16,U
AX-57665,Kohlmeise,77.0,17.9,1,2025-09-16,M
AX-87132,Blaumeise,64.7,12.1,3,2025-09-16,M
AX-46256,Blaumeise,60.1,12.5,0,2025-09-16,F
AX-43604,Blaumeise,62.7,9.6,5,2025-09-16,U
AX-20178,Kohlmeise,71.7,17.4,5,2025-09-16,M
AX-73909,Kohlmeise,74.7,19.7,5,2025-09-16,F
AX-57000,Amsel,120.6,90.4,5,2025-09-16,F
AX-12069,Kohlmeise,75.3,16.7,0,2025-09-16,U
AX-13123,Amsel,127.4,103.8,4,2025-09-16,U
AX-66067,Amsel,127.9,104.4,4,2025-09-16,U
AX-18816,Amsel,130.3,85.2,5,2025-09-16,M
AX-64698,Kohlmeise,77.0,20.1,0,2025-09-16,F
AX-87490,Blaumeise,61.5,10.1,3,2025-09-16,U
AX-61289,Amsel,124.6,85.4,3,2025-09-16,U
AX-63645,Blaumeise,61.4,11.6,2,2025-09-16,M
AX-45249,Amsel,127.2,93.5,1,2025-09-16,F
AX-36236,Kohlmeise,74.4,20.4,3,2025-09-16,M
AX-66025,Kohlmeise,76.2,18.3,5,2025-09-16,U
AX-81986,Amsel,125.7,102.4,1,2025-09-16,U
AX-19464,Blaumeise,64.3,11.2,2,2025-09-16,M
AX-47914,Kohlmeise,72.8,17.4,5,2025-09-16,M
AX-52760,Blaumeise,62.2,11.3,0,2025-09-16,M
AX-36761,Amsel,127.0,93.8,2,2025-09-16,U
AX-55686,Amsel,114.6,97.1,1,2025-09-16,U
AX-52056,Blaumeise,59.6,9.2,0,2025-09-16,F
AX-10235,Amsel,129.0,97.4,1,2025-09-16,F
AX-60185,Kohlmeise,70.1,19.3,2,2025-09-16,F
AX-14147,Kohlmeise,75.5,15.5,1,2025-09-16,U
AX-12325,Kohlmeise,74.2,14.8,2,2025-09-16,F
AX-49197,Amsel,135.0,108.8,5,2025-09-16,F
AX-11934,Blaumeise,59.9,12.7,3,2025-09-16,F
AX-17399,Kohlmeise,77.6,19.0,5,2025-09-16,M
AX-10143,Blaumeise,64.6,10.8,2,2025-09-16,M
AX-70526,Amsel,128.7,92.9,0,2025-09-16,U
AX-55939,Blaumeise,63.0,10.8,1,2025-09-16,M
AX-84041,Amsel,131.9,75.5,1,2025-09-16,U
AX-56074,Blaumeise,59.7,12.7,3,2025-09-16,F
AX-41887,Kohlmeise,77.0,17.7,4,2025-09-16,M
AX-71750,Blaumeise,59.9,10.6,3,2025-09-16,M
AX-38569,Kohlmeise,75.2,16.7,3,2025-09-16,F
AX-46007,Blaumeise,62.8,11.1,4,2025-09-16,M
AX-69778,Blaumeise,61.4,11.1,4,2025-09-17,M
AX-44334,Amsel,131.6,90.3,3,2025-09-17,F
AX-40255,Blaumeise,62.3,11.5,3,2025-09-17,F
AX-86173,Kohlmeise,72.5,21.6,2,2025-09-17,F
AX-86251,Amsel,127.4,102.0,5,2025-09-17,F
AX-47756,Blaumeise,62.3,11.0,1,2025-09-17,U
AX-21028,Amsel,126.0,86.4,4,2025-09-17,F
AX-39526,Kohlmeise,69.6,18.4,4,2025-09-17,F
AX-35733,Kohlmeise,72.2,17.6,4,2025-09-17,F
AX-33595,Amsel,128.1,88.2,3,2025-09-17,U
AX-22728,Amsel,127.7,98.4,2,2025-09-17,U
AX-11584,Blaumeise,62.6,12.3,2,2025-09-17,U
AX-73466,Blaumeise,61.3,10.9,1,2025-09-17,M
AX-39297,Amsel,125.2,115.8,0,2025-09-17,F
AX-25476,Blaumeise,64.6,9.8,3,2025-09-17,M
AX-31337,Kohlmeise,75.4,17.6,5,2025-09-17,U
AX-99704,Blaumeise,61.7,9.3,4,2025-09-17,U
AX-71689,Amsel,122.0,83.1,0,2025-09-17,F
AX-57706,Amsel,126.3,92.3,5,2025-09-17,F
AX-40802,Blaumeise,62.1,11.7,2,2025-09-17,U
AX-40584,Amsel,126.0,80.9,2,2025-09-17,F
AX-77974,Kohlmeise,74.7,16.7,2,2025-09-17,U
AX-97533,Blaumeise,66.6,11.9,4,2025-09-17,M
AX-75970,Blaumeise,59.9,12.4,5,2025-09-17,F
AX-10949,Amsel,130.8,83.4,3,2025-09-17,M
AX-26726,Kohlmeise,71.3,18.6,0,2025-09-17,F
AX-89793,Amsel,126.8,88.1,5,2025-09-17,U
AX-74051,Amsel,125.4,89.2,3,2025-09-17,M
AX-88468,Blaumeise,61.0,10.8,3,2025-09-17,U
AX-54308,Amsel,131.4,95.3,0,2025-09-17,U
AX-92026,Kohlmeise,75.3,17.1,1,2025-09-17,M
AX-89993,Kohlmeise,79.1,17.0,1,2025-09-17,M
AX-58267,Kohlmeise,77.1,16.8,0,2025-09-17,U
AX-20397,Kohlmeise,79.7,18.9,2,2025-09-17,U
AX-92429,Blaumeise,64.1,11.2,5,2025-09-17,U
AX-37871,Kohlmeise,75.4,15.6,0,2025-09-17,M
AX-92438,Blaumeise,65.2,12.4,3,2025-09-17,M
AX-89190,Amsel,124.4,93.2,4,2025-09-17,F
AX-30829,Kohlmeise,72.7,18.3,0,2025-09-17,F
AX-80434,Blaumeise,65.4,10.1,0,2025-09-17,M
AX-35143,Blaumeise,63.6,11.3,3,2025-09-17,U
AX-21379,Kohlmeise,76.7,17.2,3,2025-09-17,M
AX-77455,Amsel,129.9,99.5,1,2025-09-17,M
AX-91852,Amsel,130.4,104.6,0,2025-09-17,U
AX-90870,Kohlmeise,77.9,19.3,3,2025-09-17,M
AX-96912,Blaumeise,60.5,11.1,2,2025-09-17,F
AX-47534,Blaumeise,59.0,9.8,4,2025-09-17,U
AX-88104,Blaumeise,59.3,9.0,2,2025-09-17,U
AX-85209,Blaumeise,64.4,13.0,1,2025-09-17,M
AX-47786,Blaumeise,62.9,11.2,4,2025-09-17,U
AX-50931,Kohlmeise,74.5,18.9,3,2025-09-17,M
AX-71312,Amsel,126.2,101.6,2,2025-09-17,F
AX-34665,Kohlmeise,76.1,19.0,5,2025-09-17,U
AX-28298,Blaumeise,61.9,11.2,5,2025-09-17,F
AX-52987,Amsel,125.7,109.4,4,2025-09-17,U
AX-98356,Blaumeise,57.2,9.7,2,2025-09-17,U
AX-31898,Kohlmeise,75.0,18.8,1,2025-09-17,M
AX-75155,Amsel,126.3,73.5,2,2025-09-17,M
AX-95536,Amsel,131.4,83.0,4,2025-09-17,F
AX-58657,Amsel,125.2,100.7,0,2025-09-17,F
AX-64792,Blaumeise,63.4,12.3,5,2025-09-17,M
AX-47628,Blaumeise,64.9,11.2,0,2025-09-17,M
AX-55080,Kohlmeise,71.8,18.0,5,2025-09-17,F
AX-89207,Kohlmeise,74.0,18.3,2,2025-09-17,U
AX-20522,Amsel,127.4,93.5,0,2025-09-17,U
AX-81588,Blaumeise,65.5,10.0,1,2025-09-17,M
AX-38821,Amsel,123.7,98.3,3,2025-09-17,F
AX-86451,Blaumeise,60.5,10.4,3,2025-09-17,U
AX-59547,Kohlmeise,76.0,18.6,3,2025-09-17,U
AX-72053,Kohlmeise,70.9,16.7,1,2025-09-17,F
AX-90310,Kohlmeise,72.5,19.4,4,2025-09-18,F
AX-66526,Kohlmeise,73.7,16.5,0,2025-09-18,F
AX-52476,Kohlmeise,74.2,17.2,0,2025-09-18,U
AX-63210,Amsel,128.0,89.4,3,2025-09-18,U
AX-55926,Kohlmeise,76.6,16.1,5,2025-09-18,M
AX-45138,Amsel,126.6,103.9,2,2025-09-18,U
AX-50506,Blaumeise,60.5,11.3,1,2025-09-18,U
AX-71206,Blaumeise,60.8,12.1,1,2025-09-18,U
AX-54020,Kohlmeise,75.7,16.5,5,2025-09-18,F
AX-50083,Amsel,130.3,87.8,4,2025-09-18,U
AX-40958,Amsel,130.2,95.7,3,2025-09-18,M
AX-27253,Amsel,129.8,84.8,4,2025-09-18,F
AX-45399,Blaumeise,64.3,9.1,1,2025-09-18,M
AX-37115,Amsel,128.3,95.2,4,2025-09-18,M
AX-89176,Kohlmeise,71.1,15.9,4,2025-09-18,U
AX-81022,Kohlmeise,75.9,16.8,5,2025-09-18,F
AX-77716,Kohlmeise,74.0,19.1,4,2025-09-18,M
AX-17103,Blaumeise,60.2,12.7,0,2025-09-18,U
AX-50845,Blaumeise,64.2,10.8,2,2025-09-18,M
AX-45606,Blaumeise,63.0,11.3,2,2025-09-18,F
AX-27014,Blaumeise,62.7,8.5,2,2025-09-18,M
AX-92761,Blaumeise,61.6,10.2,3,2025-09-18,U
AX-23067,Amsel,132.7,95.8,2,2025-09-18,M
AX-83714,Blaumeise,63.9,10.8,4,2025-09-18,U
AX-78657,Kohlmeise,75.2,17.4,3,2025-09-18,U
AX-23337,Amsel,129.9,84.8,1,2025-09-18,M
AX-66813,Amsel,125.9,88.8,4,2025-09-18,M
AX-53246,Blaumeise,60.4,10.0,2,2025-09-18,F
AX-32759,Amsel,129.5,89.4,0,2025-09-18,M
AX-31334,Blaumeise,61.0,11.7,4,2025-09-18,F
AX-78236,Kohlmeise,74.1,16.7,1,2025-09-18,M
AX-65882,Kohlmeise,74.7,16.1,0,2025-09-18,F
AX-99975,Amsel,135.5,86.9,1,2025-09-18,M
AX-92499,Amsel,133.2,97.7,3,2025-09-18,U
AX-40241,Blaumeise,63.5,10.7,3,2025-09-18,M
AX-75230,Kohlmeise,74.4,17.1,0,2025-09-18,F
AX-48336,Kohlmeise,76.8,17.3,3,2025-09-18,M
AX-64670,Blaumeise,61.5,9.7,5,2025-09-18,F
AX-50276,Kohlmeise,77.5,19.0,2,2025-09-18,U
AX-47472,Blaumeise,61.1,9.0,1,2025-09-18,M
AX-27137,Amsel,131.4,86.0,0,2025-09-18,M
AX-94843,Amsel,121.1,90.1,0,2025-09-18,F
AX-30223,Amsel,129.3,93.9,1,2025-09-18,M
AX-76786,Kohlmeise,73.4,19.7,2,2025-09-18,F
AX-81069,Amsel,129.2,101.2,4,2025-09-18,U
AX-67416,Blaumeise,61.1,12.1,4,2025-09-18,M
AX-91736,Kohlmeise,75.8,18.9,1,2025-09-18,M
AX-67604,Blaumeise,63.7,10.9,3,2025-09-18,F
AX-53954,Amsel,121.2,92.5,4,2025-09-18,U
AX-35556,Amsel,129.4,95.2,2,2025-09-18,U
AX-63577,Kohlmeise,73.4,16.3,1,2025-09-18,U
AX-45043,Kohlmeise,72.5,18.3,0,2025-09-18,U
AX-59056,Blaumeise,63.3,8.8,3,2025-09-18,U
AX-26419,Kohlmeise,76.7,17.0,2,2025-09-18,F
AX-60681,Blaumeise,56.8,11.1,4,2025-09-18,F
AX-31066,Kohlmeise,74.1,16.9,5,2025-09-18,U
AX-97375,Amsel,134.8,93.8,4,2025-09-18,M
AX-64268,Amsel,137.1,94.5,5,2025-09-18,M
AX-36853,Blaumeise,62.3,11.5,0,2025-09-18,M
AX-61751,Amsel,130.4,91.9,2,2025-09-18,F
AX-76133,Amsel,129.2,83.1,5,2025-09-18,F
AX-92855,Kohlmeise,74.3,21.3,2,2025-09-18,U
AX-50280,Kohlmeise,73.2,17.9,2,2025-09-18,F
AX-32888,Amsel,130.1,88.4,5,2025-09-18,M
AX-96484,Kohlmeise,78.3,15.5,0,2025-09-18,M
AX-47403,Kohlmeise,74.7,18.0,1,2025-09-18,F
AX-47771,Amsel,130.7,85.9,2,2025-09-18,M
AX-41862,Kohlmeise,68.7,19.1,3,2025-09-18,F
AX-90416,Kohlmeise,75.3,18.7,5,2025-09-18,M
AX-59842,Amsel,130.1,94.6,1,2025-09-18,F
AX-62270,Kohlmeise,78.3,19.3,0,2025-09-18,U
AX-15272,Blaumeise,59.1,11.3,3,2025-09-18,F
AX-48809,Kohlmeise,69.7,19.4,5,2025-09-18,F
AX-11551,Amsel,135.0,96.5,3,2025-09-18,M
AX-25205,Amsel,135.1,99.5,2,2025-09-18,U
AX-11304,Amsel,128.2,106.3,4,2025-09-18,F
AX-59787,Amsel,122.2,97.9,3,2025-09-18,F
AX-90674,Amsel,135.7,110.0,0,2025-09-18,M
AX-97329,Kohlmeise,73.5,19.0,3,2025-09-18,F
AX-57759,Kohlmeise,74.3,15.7,4,2025-09-18,M
AX-39462,Blaumeise,63.3,11.0,5,2025-09-18,M
AX-69641,Amsel,131.9,105.6,0,2025-09-20,U
AX-71773,Blaumeise,62.0,10.6,4,2025-09-20,U
AX-39903,Blaumeise,62.3,12.2,0,2025-09-20,U
AX-39601,Amsel,126.6,106.4,0,2025-09-20,U
AX-85193,Blaumeise,59.9,11.9,0,2025-09-20,F
AX-69082,Blaumeise,62.2,10.6,0,2025-09-20,U
AX-48221,Amsel,131.7,95.4,4,2025-09-20,M
AX-40410,Kohlmeise,74.6,17.3,5,2025-09-20,F
AX-83973,Blaumeise,65.1,12.4,0,2025-09-20,M
AX-31529,Kohlmeise,73.5,18.6,1,2025-09-20,F
AX-94091,Blaumeise,63.0,12.3,2,2025-09-20,U
AX-35639,Blaumeise,63.0,12.2,3,2025-09-20,M
AX-62857,Kohlmeise,75.1,21.2,4,2025-09-20,M
AX-67320,Kohlmeise,80.4,18.3,0,2025-09-20,M
AX-68653,Amsel,129.4,106.5,0,2025-09-20,M
AX-20052,Kohlmeise,78.5,21.3,2,2025-09-20,M
AX-33295,Blaumeise,62.5,9.9,2,2025-09-20,F
AX-91564,Amsel,135.3,106.7,0,2025-09-20,F
AX-45588,Kohlmeise,74.0,16.8,0,2025-09-20,M
AX-57869,Blaumeise,61.4,11.7,0,2025-09-20,F
AX-41236,Amsel,127.2,96.0,3,2025-09-20,F
AX-94120,Amsel,123.2,102.8,5,2025-09-20,F
AX-35322,Amsel,126.5,99.2,3,2025-09-20,F
AX-16132,Kohlmeise,76.8,19.5,2,2025-09-20,U
AX-34752,Kohlmeise,77.6,19.2,1,2025-09-20,M
AX-73827,Kohlmeise,72.0,18.5,1,2025-09-20,F
AX-92421,Kohlmeise,74.8,19.1,1,2025-09-20,M
AX-49132,Kohlmeise,72.6,17.5,1,2025-09-20,U
AX-30192,Amsel,134.4,111.6,3,2025-09-20,M
AX-31107,Blaumeise,61.8,10.8,1,2025-09-20,F
AX-28532,Blaumeise,60.5,12.3,3,2025-09-20,F
AX-16612,Amsel,130.4,87.3,5,2025-09-20,U
AX-56961,Kohlmeise,76.3,15.9,3,2025-09-20,M
AX-38553,Blaumeise,66.0,10.8,0,2025-09-20,M
AX-16358,Kohlmeise,77.5,19.3,1,2025-09-20,U
AX-25857,Kohlmeise,76.1,21.5,2,2025-09-20,U
AX-46729,Kohlmeise,77.2,19.8,3,2025-09-20,F
AX-78162,Kohlmeise,73.0,19.3,2,2025-09-20,F
AX-12514,Amsel,129.1,102.0,0,2025-09-20,U
AX-69943,Amsel,126.7,99.0,1,2025-09-20,U
AX-21411,Kohlmeise,80.8,17.4,4,2025-09-20,M
AX-84548,Kohlmeise,72.6,15.5,5,2025-09-20,F
AX-58311,Amsel,131.6,87.9,0,2025-09-20,U
AX-56005,Kohlmeise,73.9,18.7,5,2025-09-20,U
AX-45053,Amsel,123.1,102.3,2,2025-09-20,U
AX-69172,Amsel,128.3,95.4,0,2025-09-20,U
AX-21073,Amsel,127.6,97.5,1,2025-09-20,M
AX-47308,Blaumeise,62.2,10.1,3,2025-09-20,U
AX-48998,Amsel,135.0,88.9,2,2025-09-20,F
AX-13307,Kohlmeise,78.8,18.9,5,2025-09-20,M
AX-42133,Blaumeise,63.4,10.1,4,2025-09-20,U
AX-19804,Blaumeise,60.8,10.9,1,2025-09-20,U
AX-64961,Amsel,130.3,92.9,5,2025-09-20,M
AX-68044,Kohlmeise,77.4,16.1,2,2025-09-20,M
AX-16656,Amsel,122.1,92.5,4,2025-09-20,F
AX-84998,Blaumeise,61.4,12.1,0,2025-09-20,F
AX-84742,Blaumeise,65.9,10.7,4,2025-09-20,M
AX-67267,Kohlmeise,78.6,17.3,4,2025-09-20,M
AX-51550,Amsel,125.6,82.3,2,2025-09-20,U
AX-24295,Kohlmeise,77.7,17.9,5,2025-09-20,M
AX-39546,Kohlmeise,72.4,16.2,5,2025-09-20,U
AX-18830,Blaumeise,61.5,9.8,4,2025-09-20,U
AX-90930,Kohlmeise,71.4,20.3,5,2025-09-20,F
AX-71592,Blaumeise,63.2,11.1,0,2025-09-20,F
AX-81659,Amsel,129.5,87.6,1,2025-09-20,M
AX-88602,Amsel,128.3,100.4,3,2025-09-20,F
AX-27938,Amsel,134.4,79.4,0,2025-09-20,U
AX-35787,Kohlmeise,73.6,16.9,1,2025-09-20,M
AX-62361,Kohlmeise,72.6,18.5,2,2025-09-20,U
AX-26798,Amsel,136.1,99.3,3,2025-09-20,U
AX-67365,Amsel,130.1,92.9,0,2025-09-20,U
AX-29913,Amsel,118.6,88.9,0,2025-09-20,F
AX-65194,Kohlmeise,74.9,18.8,1,2025-09-20,F
AX-68631,Blaumeise,62.1,12.4,4,2025-09-20,F
AX-18066,Amsel,130.1,102.9,5,2025-09-20,U
AX-78243,Amsel,129.1,94.6,4,2025-09-20,M
AX-10927,Amsel,128.2,94.7,2,2025-09-20,F
AX-57383,Blaumeise,65.9,10.4,2,2025-09-20,M
AX-64084,Blaumeise,61.0,10.6,2,2025-09-20,U
AX-45765,Blaumeise,60.0,12.2,0,2025-09-20,F
AX-26879,Amsel,120.6,111.3,5,2025-09-20,U
AX-27043,Kohlmeise,73.4,16.0,2,2025-09-20,F
AX-71664,Blaumeise,60.0,11.5,0,2025-09-20,F
AX-57018,Kohlmeise,74.5,18.0,4,2025-09-20,F
AX-88001,Blaumeise,66.7,10.6,3,2025-09-20,M
AX-26997,Blaumeise,60.9,9.1,2,2025-09-20,U
AX-28027,Amsel,126.6,90.3,2,2025-09-20,M
AX-37339,Blaumeise,62.3,10.8,2,2025-09-20,M
AX-41828,Kohlmeise,78.8,17.2,5,2025-09-20,M
AX-52142,Amsel,130.8,100.5,3,2025-09-20,U
AX-24437,Amsel,127.0,86.7,2,2025-09-20,M
AX-37228,Kohlmeise,75.9,19.1,0,2025-09-20,U
AX-51143,Kohlmeise,76.7,18.2,1,2025-09-20,M
